adCode,"parent","level","name","postcode",areaCode
320102,320100,3,"玄武区","",""
320104,320100,3,"秦淮区","",""
320105,320100,3,"建邺区","",""
320106,320100,3,"鼓楼区","",""
320111,320100,3,"浦口区","",""
320113,320100,3,"栖霞区","",""
320114,320100,3,"雨花台区","",""
320115,320100,3,"江宁区","",""
320116,320100,3,"六合区","",""
320117,320100,3,"溧水区","",""
320118,320100,3,"高淳区","",""
320200,320000,2,"无锡市","",""
320205,320200,3,"锡山区","",""
320206,320200,3,"惠山区","",""
320211,320200,3,"滨湖区","",""
320213,320200,3,"梁溪区","",""
320214,320200,3,"新吴区","",""
320281,320200,3,"江阴市","",""
320282,320200,3,"宜兴市","",""
320300,320000,2,"徐州市","",""
320302,320300,3,"鼓楼区","",""
320303,320300,3,"云龙区","",""
320305,320300,3,"贾汪区","",""
320311,320300,3,"泉山区","",""
320312,320300,3,"铜山区","",""
320321,320300,3,"丰县","",""
320322,320300,3,"沛县","",""
320324,320300,3,"睢宁县","",""
320381,320300,3,"新沂市","",""
320382,320300,3,"邳州市","",""
320400,320000,2,"常州市","",""
320402,320400,3,"天宁区","",""
320404,320400,3,"钟楼区","",""
320411,320400,3,"新北区","",""
320412,320400,3,"武进区","",""
320413,320400,3,"金坛区","",""
320481,320400,3,"溧阳市","",""
320500,320000,2,"苏州市","",""
320505,320500,3,"虎丘区","",""
320506,320500,3,"吴中区","",""
320507,320500,3,"相城区","",""
320508,320500,3,"姑苏区","",""
320509,320500,3,"吴江区","",""
320581,320500,3,"常熟市","",""
320582,320500,3,"张家港市","",""
320583,320500,3,"昆山市","",""
320585,320500,3,"太仓市","",""
320600,320000,2,"南通市","",""
320602,320600,3,"崇川区","",""
320611,320600,3,"港闸区","",""
320612,320600,3,"通州区","",""
320623,320600,3,"如东县","",""
320681,320600,3,"启东市","",""
320682,320600,3,"如皋市","",""
320684,320600,3,"海门市","",""
320685,320600,3,"海安市","",""
320700,320000,2,"连云港市","",""
320703,320700,3,"连云区","",""
320706,320700,3,"海州区","",""
320707,320700,3,"赣榆区","",""
320722,320700,3,"东海县","",""
320723,320700,3,"灌云县","",""
320724,320700,3,"灌南县","",""
320800,320000,2,"淮安市","",""
320803,320800,3,"淮安区","",""
320804,320800,3,"淮阴区","",""
320812,320800,3,"清江浦区","",""
320813,320800,3,"洪泽区","",""
320826,320800,3,"涟水县","",""
320830,320800,3,"盱眙县","",""
320831,320800,3,"金湖县","",""
320900,320000,2,"盐城市","",""
320902,320900,3,"亭湖区","",""
320903,320900,3,"盐都区","",""
320904,320900,3,"大丰区","",""
320921,320900,3,"响水县","",""
320922,320900,3,"滨海县","",""
320923,320900,3,"阜宁县","",""
320924,320900,3,"射阳县","",""
320925,320900,3,"建湖县","",""
320981,320900,3,"东台市","",""
321000,320000,2,"扬州市","",""
321002,321000,3,"广陵区","",""
321003,321000,3,"邗江区","",""
321012,321000,3,"江都区","",""
321023,321000,3,"宝应县","",""
321081,321000,3,"仪征市","",""
321084,321000,3,"高邮市","",""
321100,320000,2,"镇江市","",""
321102,321100,3,"京口区","",""
321111,321100,3,"润州区","",""
321112,321100,3,"丹徒区","",""
321181,321100,3,"丹阳市","",""
321182,321100,3,"扬中市","",""
321183,321100,3,"句容市","",""
321200,320000,2,"泰州市","",""
321202,321200,3,"海陵区","",""
321203,321200,3,"高港区","",""
321204,321200,3,"姜堰区","",""
321281,321200,3,"兴化市","",""
321282,321200,3,"靖江市","",""
321283,321200,3,"泰兴市","",""
321300,320000,2,"宿迁市","",""
321302,321300,3,"宿城区","",""
321311,321300,3,"宿豫区","",""
321322,321300,3,"沭阳县","",""
321323,321300,3,"泗阳县","",""
321324,321300,3,"泗洪县","",""
330000,0,1,"浙江省","",""
330100,330000,2,"杭州市","",""
330102,330100,3,"上城区","",""
330103,330100,3,"下城区","",""
330104,330100,3,"江干区","",""
330105,330100,3,"拱墅区","",""
330106,330100,3,"西湖区","",""
330108,330100,3,"滨江区","",""
330109,330100,3,"萧山区","",""
330110,330100,3,"余杭区","",""
330111,330100,3,"富阳区","",""
330112,330100,3,"临安区","",""
330122,330100,3,"桐庐县","",""
330127,330100,3,"淳安县","",""
330182,330100,3,"建德市","",""
330200,330000,2,"宁波市","",""
330203,330200,3,"海曙区","",""
330205,330200,3,"江北区","",""
330206,330200,3,"北仑区","",""
330211,330200,3,"镇海区","",""
330212,330200,3,"鄞州区","",""
330213,330200,3,"奉化区","",""
330225,330200,3,"象山县","",""
330226,330200,3,"宁海县","",""
330281,330200,3,"余姚市","",""
330282,330200,3,"慈溪市","",""
330300,330000,2,"温州市","",""
330302,330300,3,"鹿城区","",""
330303,330300,3,"龙湾区","",""
330304,330300,3,"瓯海区","",""
330305,330300,3,"洞头区","",""
330324,330300,3,"永嘉县","",""
330326,330300,3,"平阳县","",""
330327,330300,3,"苍南县","",""
330328,330300,3,"文成县","",""
330329,330300,3,"泰顺县","",""
330381,330300,3,"瑞安市","",""
330382,330300,3,"乐清市","",""
330383,330300,3,"龙港市","",""
330400,330000,2,"嘉兴市","",""
330402,330400,3,"南湖区","",""
330411,330400,3,"秀洲区","",""
330421,330400,3,"嘉善县","",""
330424,330400,3,"海盐县","",""
330481,330400,3,"海宁市","",""
330482,330400,3,"平湖市","",""
330483,330400,3,"桐乡市","",""
330500,330000,2,"湖州市","",""
330502,330500,3,"吴兴区","",""
330503,330500,3,"南浔区","",""
330521,330500,3,"德清县","",""
330522,330500,3,"长兴县","",""
330523,330500,3,"安吉县","",""
330600,330000,2,"绍兴市","",""
330602,330600,3,"越城区","",""
330603,330600,3,"柯桥区","",""
330604,330600,3,"上虞区","",""
330624,330600,3,"新昌县","",""
330681,330600,3,"诸暨市","",""
330683,330600,3,"嵊州市","",""
330700,330000,2,"金华市","",""
330702,330700,3,"婺城区","",""
330703,330700,3,"金东区","",""
330723,330700,3,"武义县","",""
330726,330700,3,"浦江县","",""
330727,330700,3,"磐安县","",""
330781,330700,3,"兰溪市","",""
330782,330700,3,"义乌市","",""
330783,330700,3,"东阳市","",""
330784,330700,3,"永康市","",""
330800,330000,2,"衢州市","",""
330802,330800,3,"柯城区","",""
330803,330800,3,"衢江区","",""
330822,330800,3,"常山县","",""
330824,330800,3,"开化县","",""
330825,330800,3,"龙游县","",""
330881,330800,3,"江山市","",""
330900,330000,2,"舟山市","",""
330902,330900,3,"定海区","",""
330903,330900,3,"普陀区","",""
330921,330900,3,"岱山县","",""
330922,330900,3,"嵊泗县","",""
331000,330000,2,"台州市","",""
331002,331000,3,"椒江区","",""
331003,331000,3,"黄岩区","",""
331004,331000,3,"路桥区","",""
331022,331000,3,"三门县","",""
331023,331000,3,"天台县","",""
331024,331000,3,"仙居县","",""
331081,331000,3,"温岭市","",""
331082,331000,3,"临海市","",""
331083,331000,3,"玉环市","",""
331100,330000,2,"丽水市","",""
331102,331100,3,"莲都区","",""
331121,331100,3,"青田县","",""
331122,331100,3,"缙云县","",""
331123,331100,3,"遂昌县","",""
331124,331100,3,"松阳县","",""
331125,331100,3,"云和县","",""
331126,331100,3,"庆元县","",""
331127,331100,3,"景宁畲族自治县","",""
331181,331100,3,"龙泉市","",""
340000,0,1,"安徽省","",""
340100,340000,2,"合肥市","",""
340102,340100,3,"瑶海区","",""
340103,340100,3,"庐阳区","",""
340104,340100,3,"蜀山区","",""
340111,340100,3,"包河区","",""
340121,340100,3,"长丰县","",""
340122,340100,3,"肥东县","",""
340123,340100,3,"肥西县","",""
340124,340100,3,"庐江县","",""
340181,340100,3,"巢湖市","",""
340200,340000,2,"芜湖市","",""
340202,340200,3,"镜湖区","",""
340207,340200,3,"鸠江区","",""
340209,340200,3,"弋江区","",""
340210,340200,3,"湾沚区","",""
340211,340200,3,"繁昌区","",""
340223,340200,3,"南陵县","",""
340281,340200,3,"无为市","",""
340300,340000,2,"蚌埠市","",""
340302,340300,3,"龙子湖区","",""
340303,340300,3,"蚌山区","",""
340304,340300,3,"禹会区","",""
340311,340300,3,"淮上区","",""
340321,340300,3,"怀远县","",""
340322,340300,3,"五河县","",""
340323,340300,3,"固镇县","",""
340400,340000,2,"淮南市","",""
340402,340400,3,"大通区","",""
340403,340400,3,"田家庵区","",""
340404,340400,3,"谢家集区","",""
340405,340400,3,"八公山区","",""
340406,340400,3,"潘集区","",""
340421,340400,3,"凤台县","",""
340422,340400,3,"寿县","",""
340500,340000,2,"马鞍山市","",""
340503,340500,3,"花山区","",""
340504,340500,3,"雨山区","",""
340506,340500,3,"博望区","",""
340521,340500,3,"当涂县","",""
340522,340500,3,"含山县","",""
340523,340500,3,"和县","",""
340600,340000,2,"淮北市","",""
340602,340600,3,"杜集区","",""
340603,340600,3,"相山区","",""
340604,340600,3,"烈山区","",""
340621,340600,3,"濉溪县","",""
340700,340000,2,"铜陵市","",""
340705,340700,3,"铜官区","",""
340706,340700,3,"义安区","",""
340711,340700,3,"郊区","",""
340722,340700,3,"枞阳县","",""
340800,340000,2,"安庆市","",""
340802,340800,3,"迎江区","",""
340803,340800,3,"大观区","",""
340811,340800,3,"宜秀区","",""
340822,340800,3,"怀宁县","",""
340825,340800,3,"太湖县","",""
340826,340800,3,"宿松县","",""
340827,340800,3,"望江县","",""
340828,340800,3,"岳西县","",""
340881,340800,3,"桐城市","",""
340882,340800,3,"潜山市","",""
341000,340000,2,"黄山市","",""
341002,341000,3,"屯溪区","",""
341003,341000,3,"黄山区","",""
341004,341000,3,"徽州区","",""
341021,341000,3,"歙县","",""
341022,341000,3,"休宁县","",""
341023,341000,3,"黟县","",""
341024,341000,3,"祁门县","",""
341100,340000,2,"滁州市","",""
341102,341100,3,"琅琊区","",""
341103,341100,3,"南谯区","",""
341122,341100,3,"来安县","",""
341124,341100,3,"全椒县","",""
341125,341100,3,"定远县","",""
341126,341100,3,"凤阳县","",""
341181,341100,3,"天长市","",""
341182,341100,3,"明光市","",""
341200,340000,2,"阜阳市","",""
341202,341200,3,"颍州区","",""
341203,341200,3,"颍东区","",""
341204,341200,3,"颍泉区","",""
341221,341200,3,"临泉县","",""
341222,341200,3,"太和县","",""
341225,341200,3,"阜南县","",""
341226,341200,3,"颍上县","",""
341282,341200,3,"界首市","",""
341300,340000,2,"宿州市","",""
341302,341300,3,"埇桥区","",""
341321,341300,3,"砀山县","",""
341322,341300,3,"萧县","",""
341323,341300,3,"灵璧县","",""
341324,341300,3,"泗县","",""
341500,340000,2,"六安市","",""
341502,341500,3,"金安区","",""
341503,341500,3,"裕安区","",""
341504,341500,3,"叶集区","",""
341522,341500,3,"霍邱县","",""
341523,341500,3,"舒城县","",""
341524,341500,3,"金寨县","",""
341525,341500,3,"霍山县","",""
341600,340000,2,"亳州市","",""
341602,341600,3,"谯城区","",""
341621,341600,3,"涡阳县","",""
341622,341600,3,"蒙城县","",""
341623,341600,3,"利辛县","",""
341700,340000,2,"池州市","",""
341702,341700,3,"贵池区","",""
341721,341700,3,"东至县","",""
341722,341700,3,"石台县","",""
341723,341700,3,"青阳县","",""
341800,340000,2,"宣城市","",""
341802,341800,3,"宣州区","",""
341821,341800,3,"郎溪县","",""
341823,341800,3,"泾县","",""
341824,341800,3,"绩溪县","",""
341825,341800,3,"旌德县","",""
341881,341800,3,"宁国市","",""
341882,341800,3,"广德市","",""
350000,0,1,"福建省","",""
350100,350000,2,"福州市","",""
350102,350100,3,"鼓楼区","",""
350103,350100,3,"台江区","",""
350104,350100,3,"仓山区","",""
350105,350100,3,"马尾区","",""
350111,350100,3,"晋安区","",""
350112,350100,3,"长乐区","",""
350121,350100,3,"闽侯县","",""
350122,350100,3,"连江县","",""
350123,350100,3,"罗源县","",""
350124,350100,3,"闽清县","",""
350125,350100,3,"永泰县","",""
350128,350100,3,"平潭县","",""
350181,350100,3,"福清市","",""
350200,350000,2,"厦门市","",""
350203,350200,3,"思明区","",""
350205,350200,3,"海沧区","",""
350206,350200,3,"湖里区","",""
350211,350200,3,"集美区","",""
350212,350200,3,"同安区","",""
350213,350200,3,"翔安区","",""
350300,350000,2,"莆田市","",""
350302,350300,3,"城厢区","",""
350303,350300,3,"涵江区","",""
350304,350300,3,"荔城区","",""
350305,350300,3,"秀屿区","",""
350322,350300,3,"仙游县","",""
350400,350000,2,"三明市","",""
350402,350400,3,"梅列区","",""
350403,350400,3,"三元区","",""
350421,350400,3,"明溪县","",""
350423,350400,3,"清流县","",""
350424,350400,3,"宁化县","",""
350425,350400,3,"大田县","",""
350426,350400,3,"尤溪县","",""
350427,350400,3,"沙县","",""
350428,350400,3,"将乐县","",""
350429,350400,3,"泰宁县","",""
350430,350400,3,"建宁县","",""
350481,350400,3,"永安市","",""
350500,350000,2,"泉州市","",""
350502,350500,3,"鲤城区","",""
350503,350500,3,"丰泽区","",""
350504,350500,3,"洛江区","",""
350505,350500,3,"泉港区","",""
350521,350500,3,"惠安县","",""
350524,350500,3,"安溪县","",""
350525,350500,3,"永春县","",""
350526,350500,3,"德化县","",""
350527,350500,3,"金门县","",""
350581,350500,3,"石狮市","",""
350582,350500,3,"晋江市","",""
350583,350500,3,"南安市","",""
350600,350000,2,"漳州市","",""
350602,350600,3,"芗城区","",""
350603,350600,3,"龙文区","",""
350622,350600,3,"云霄县","",""
350623,350600,3,"漳浦县","",""
350624,350600,3,"诏安县","",""
350625,350600,3,"长泰县","",""
350626,350600,3,"东山县","",""
350627,350600,3,"南靖县","",""
350628,350600,3,"平和县","",""
350629,350600,3,"华安县","",""
350681,350600,3,"龙海市","",""
350700,350000,2,"南平市","",""
350702,350700,3,"延平区","",""
350703,350700,3,"建阳区","",""
350721,350700,3,"顺昌县","",""
350722,350700,3,"浦城县","",""
350723,350700,3,"光泽县","",""
350724,350700,3,"松溪县","",""
350725,350700,3,"政和县","",""
350781,350700,3,"邵武市","",""
350782,350700,3,"武夷山市","",""
350783,350700,3,"建瓯市","",""
350800,350000,2,"龙岩市","",""
350802,350800,3,"新罗区","",""
350803,350800,3,"永定区","",""
350821,350800,3,"长汀县","",""
350823,350800,3,"上杭县","",""
350824,350800,3,"武平县","",""
350825,350800,3,"连城县","",""
350881,350800,3,"漳平市","",""
350900,350000,2,"宁德市","",""
350902,350900,3,"蕉城区","",""
350921,350900,3,"霞浦县","",""
350922,350900,3,"古田县","",""
350923,350900,3,"屏南县","",""
350924,350900,3,"寿宁县","",""
350925,350900,3,"周宁县","",""
350926,350900,3,"柘荣县","",""
350981,350900,3,"福安市","",""
350982,350900,3,"福鼎市","",""
360000,0,1,"江西省","",""
360100,360000,2,"南昌市","",""
360102,360100,3,"东湖区","",""
360103,360100,3,"西湖区","",""
360104,360100,3,"青云谱区","",""
360111,360100,3,"青山湖区","",""
360112,360100,3,"新建区","",""
360113,360100,3,"红谷滩区","",""
360121,360100,3,"南昌县","",""
360123,360100,3,"安义县","",""
360124,360100,3,"进贤县","",""
360200,360000,2,"景德镇市","",""
360202,360200,3,"昌江区","",""
360203,360200,3,"珠山区","",""
360222,360200,3,"浮梁县","",""
360281,360200,3,"乐平市","",""
360300,360000,2,"萍乡市","",""
360302,360300,3,"安源区","",""
360313,360300,3,"湘东区","",""
360321,360300,3,"莲花县","",""
360322,360300,3,"上栗县","",""
360323,360300,3,"芦溪县","",""
360400,360000,2,"九江市","",""
360402,360400,3,"濂溪区","",""
360403,360400,3,"浔阳区","",""
360404,360400,3,"柴桑区","",""
360423,360400,3,"武宁县","",""
360424,360400,3,"修水县","",""
360425,360400,3,"永修县","",""
360426,360400,3,"德安县","",""
360428,360400,3,"都昌县","",""
360429,360400,3,"湖口县","",""
360430,360400,3,"彭泽县","",""
360481,360400,3,"瑞昌市","",""
360482,360400,3,"共青城市","",""
360483,360400,3,"庐山市","",""
360500,360000,2,"新余市","",""
360502,360500,3,"渝水区","",""
360521,360500,3,"分宜县","",""
360600,360000,2,"鹰潭市","",""
360602,360600,3,"月湖区","",""
360603,360600,3,"余江区","",""
360681,360600,3,"贵溪市","",""
360700,360000,2,"赣州市","",""
360702,360700,3,"章贡区","",""
360703,360700,3,"南康区","",""
360704,360700,3,"赣县区","",""
360722,360700,3,"信丰县","",""
360723,360700,3,"大余县","",""
360724,360700,3,"上犹县","",""
360725,360700,3,"崇义县","",""
360726,360700,3,"安远县","",""
360728,360700,3,"定南县","",""
360729,360700,3,"全南县","",""
360730,360700,3,"宁都县","",""
360731,360700,3,"于都县","",""
360732,360700,3,"兴国县","",""
360733,360700,3,"会昌县","",""
360734,360700,3,"寻乌县","",""
360735,360700,3,"石城县","",""
360781,360700,3,"瑞金市","",""
360783,360700,3,"龙南市","",""
360800,360000,2,"吉安市","",""
360802,360800,3,"吉州区","",""
360803,360800,3,"青原区","",""
360821,360800,3,"吉安县","",""
360822,360800,3,"吉水县","",""
360823,360800,3,"峡江县","",""
360824,360800,3,"新干县","",""
360825,360800,3,"永丰县","",""
360826,360800,3,"泰和县","",""
360827,360800,3,"遂川县","",""
360828,360800,3,"万安县","",""
360829,360800,3,"安福县","",""
360830,360800,3,"永新县","",""
360881,360800,3,"井冈山市","",""
360900,360000,2,"宜春市","",""
